0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,label
-32.41246807629928,-32.58775547547791,-37.15819151881953,-40.06965604179823,-40.7054913769365,-41.23543956968387,-40.9743126563332,-41.225021938006094,-42.49297643619751,-42.499156934721825,-42.256081747750684,-42.71115602915529,-43.064681327559086,-43.191491582600115,-42.820110819389846,-42.864658684508,-33.71869892948052,-27.093033725954054,-25.99984531489738,-24.09936801759583,-15.881186769882893,-13.426906840906792,-16.48496248236081,-17.0586367022078,-14.53315238146616,-15.808419398594042,-15.29542078650985,-15.65537840636365,-18.59555235524634,-13.073769188745796,-8.281153465932512,-9.127065188917108,-15.758556938750864,-12.188939804770582,-11.991862125293636,-15.905613308342785,-15.775106276445984,-14.575315799178027,-16.94014544481468,-13.820224579406034,-11.799323324346043,-9.27651378625357,-10.479980193667085,-13.69208108098974,-16.730718447665286,-15.993811432117745,-15.89628517418737,-21.558752667044075,-23.04950908973366,-14.858874051475969,-14.199571579747284,-17.54651801829218,-14.694484935495058,-12.568625368194413,-15.798219755322766,-18.558438118755426,-17.624749444973563,-23.249483174323743,-33.292543667336126,-36.59991799859734,-39.01451279540042,-40.267774227219505,-41.043609312379445,-41.506210363244904,-42.17554848518406,male_calm
-41.37380959233319,-41.03287496165265,-40.55241208434909,-41.11189597315417,-41.60355992560148,-40.76719597407302,-40.96145320038176,-41.76060905971354,-43.02738103044955,-41.970005738843646,-41.71218962049851,-38.99381368046167,-31.638329006365286,-29.34759641049573,-30.646656525580838,-32.298493277983866,-32.28305701725622,-31.34442291634303,-34.93333295356242,-35.61605310877857,-37.31069968934078,-36.363193275587,-33.21100102181681,-30.587645070118306,-29.65900278820732,-31.805152999760132,-33.47105610907881,-35.731374916685205,-35.36193427435073,-34.81129104792455,-39.219119389017536,-43.32975003831538,-36.621968230988486,-29.063447874227442,-28.749508685633767,-29.346494464106083,-30.11246952542821,-32.7160263865534,-34.52961495764939,-30.291606633403298,-31.073524831681002,-30.243885107160825,-25.63513087830273,-22.559127742491082,-24.89164764707098,-30.683469632685124,-27.994484362159902,-24.290877236086526,-27.435455906635525,-31.84311645860038,-31.337546235179996,-30.46611047228293,-30.066110569969346,-34.486962864214505,-39.5969845053401,-40.666888706870246,-40.16830463754291,-40.70745417953882,-41.00218172836711,-41.907449550949096,-42.85002435705158,-43.697105342561336,-43.105428576694166,-42.507700478543946,-41.90579785923343,female_angry
-45.629589673015566,-44.73498503779167,-45.19354222107823,-45.32654383207304,-44.25074019660318,-46.239283349335636,-47.15063540061532,-44.28680950499678,-44.02054260112001,-46.14179920338808,-46.46000175779253,-46.08613223603353,-46.15348353464755,-45.86309182089596,-44.38280494790154,-44.8815446585123,-46.26462149464731,-45.05297914471609,-40.674832719127735,-33.74078024504369,-33.4106171679571,-38.34701383425385,-40.72518452286112,-43.51612586674396,-44.14527940716827,-39.373862181199925,-35.479810226923135,-36.382818611241106,-38.29814058942317,-39.11642889255822,-41.36883189997141,-43.62721974246704,-43.95168603095369,-43.269740094645805,-41.18869246259837,-35.97644341132538,-30.209250705845097,-29.41429354203442,-35.2484193488222,-45.107289031998526,-42.91356093236888,-41.46925992620721,-39.13747946842169,-36.94237625851479,-33.181019521514095,-25.991554036405383,-25.17403581624209,-28.872945904866675,-29.654828646000677,-32.709623144601565,-33.80993067479633,-32.801752246574665,-35.669650047857935,-32.80261999457356,-32.135777771227204,-30.57794493756859,-26.050174340896223,-27.786200937768022,-30.507312771827173,-36.158928126728114,-36.717838010244485,-36.42739532965729,-35.541653750509425,-33.85023747399145,-29.746149338801594,female_angry
-41.4579311475798,-41.67100876364161,-42.67376238575726,-43.258456231952884,-41.19695180228273,-25.58156991623474,-19.034184061335427,-20.105191325981536,-23.66952985791532,-28.254236202556413,-27.581491000906965,-24.04042102720539,-27.1419536899244,-36.027239993719675,-36.685248690893204,-32.41590251487073,-34.56317701982738,-37.131320773047534,-35.204837780820725,-31.813699603480515,-30.298647042833043,-32.23013797327414,-31.998661231333497,-33.31446645485823,-34.803273669438745,-33.320908674671266,-32.68864483237584,-34.08901608348933,-34.686947753097066,-32.44097043154189,-23.450109341820912,-22.354749787133827,-26.276212597705868,-30.120252774693082,-32.06960051504095,-34.24357438179278,-34.4032022234855,-33.94443030551135,-36.26432036576971,-36.137129427917486,-32.74773555273111,-30.828970510392665,-28.648496635685415,-27.42306750556713,-28.91980000391298,-35.96752244513716,-37.00698890413289,-36.142011889260274,-37.42520128324234,-36.692726536271564,-37.568932540083566,-40.41946406976592,-42.294379358872725,-42.34987847694404,-42.20795490561121,-43.10939856340022,-43.614321310130514,-43.20709964397017,-42.27881756340727,-40.572732509444684,0.0,0.0,0.0,0.0,0.0,female_angry
-40.00521827022234,-40.589446336398346,-40.52807602411462,-41.11623225273724,-41.10933531693131,-40.58182583236161,-38.217349418393965,-35.085575866150876,-35.04922636765328,-34.65034605209949,-36.115355016196574,-36.35609265509316,-36.02613552105628,-35.062422990408336,-35.1453747086186,-34.644954036530166,-33.18723008783592,-29.1872087694601,-20.903887354025677,-19.45428671403843,-16.699331121769053,-14.269403911358584,-16.77670892025075,-21.14045417829345,-23.34147112660602,-22.533014261271326,-25.110598157895236,-27.496373509551997,-27.047911083705493,-26.565349346682275,-14.034268208211701,-10.372887095102378,-15.26222562924387,-22.62360118973165,-29.187312591467403,-31.88570633341698,-32.8167161627817,-36.36818258504533,-30.263042354179284,-28.20978600582386,-28.19650947070329,-27.973827414774064,-26.096890754954845,-23.123303951298972,-24.913833219520033,-23.934383362576778,-21.62492297473291,-23.668609666912975,-26.381870784589694,-28.058720626821785,-26.203023486660836,-18.47806696082332,-17.95123604339162,-23.240126161460392,-24.788347281568512,-25.718221591119445,-28.368600716765574,-29.444119827703812,-28.633648147260008,-31.804237177466806,-29.719261913578276,-29.182714072317914,-31.032265428451083,-32.9345490057653,-34.6505631408573,female_angry
-35.849645514293535,-37.228789704971696,-38.456035146023325,-38.752319267600846,-39.1041276923192,-38.58299703912185,-37.013950218571196,-36.967494389440226,-37.68418321354975,-36.777626599656585,-36.74705000223795,-36.833177725042766,-34.239744766363636,-32.28949551550993,-33.984791049442464,-30.904922604724387,-26.737988543446576,-27.11910082959522,-29.162316700013132,-29.969280908812394,-31.27861606479012,-34.197902133567524,-35.66531167687738,-29.266940413561713,-27.905324585176917,-31.92310085877353,-31.473309136336148,-30.91671349037665,-30.224628402058578,-28.796596783369445,-26.992962318856886,-26.496461517600082,-29.740246784837947,-32.44492304162361,-33.75904920083707,-28.27948887187949,-24.759317283339144,-27.43194879843559,-29.78458371907918,-29.66703383675705,-29.881089457488308,-30.879506803857943,-29.81178018847127,-24.905210956005096,-24.845084762225234,-29.151053761363933,-32.14274732624074,-35.584732448770154,-23.994655674898453,-16.809192621027456,-19.2710094498764,-27.253918741273967,-32.8869015678239,-37.484069598025066,-32.351172468122954,-30.521887208564163,-30.53473926980648,-31.626664550401543,-31.85735944413959,-31.74903117250271,-31.840584987361744,-31.493085410459482,-32.859238583951,-35.237498228970914,-37.1343949701574,female_angry
-43.5305023828533,-43.97824724161005,-43.779361213612624,-45.758077129692836,-46.445155099471194,-46.37947563252543,-43.82858139279302,-42.55871102269766,-42.697781009355154,-42.38272793330358,-42.84077399572217,-41.97964265457653,-40.532789958203594,-39.500266559377614,-42.030324561854144,-38.1856341577343,-38.325751907402555,-39.67260282900326,-39.491159934576324,-41.616001972070606,-41.585146741789565,-38.944606867162705,-26.989889493218264,-24.705297484545994,-27.87915079153735,-34.458171228176994,-36.48773463569842,-40.055037620282064,-34.28640898313647,-32.00194574024127,-32.095894114540755,-32.43030240529626,-34.403435110773025,-35.15086698325566,-38.21492879691587,-39.03550106234785,-38.85185699275391,-39.0656942054648,-40.20820356953975,-31.984229720613648,-27.22509169431129,-32.68465805544865,-39.35257312259574,-38.20818791731215,-37.85192133506518,-35.956937551798106,-37.90871639320648,-42.858290626098864,-44.697856553416244,-40.077538181365554,-36.48527725668509,-37.63728326538376,-39.173798844189406,-37.23124299718814,-35.926789137493046,-38.194258156444754,-37.04698300871702,-35.729726759360055,-34.13881813221887,-37.37482021235836,-43.255583778122315,-45.058480245496895,-45.167006999517056,-45.571465397833485,-44.674743399148674,female_angry
-50.9403140004353,-50.9403140004353,-50.9403140004353,-50.9403140004353,-50.9403140004353,-50.70738791309005,-50.26035033904874,-49.75078718156151,-48.59654341778314,-47.6855216511916,-46.330422813828235,-46.16591820604621,-43.28379845142218,-40.57744263118837,-39.23396012915166,-37.2010842080543,-40.33496855547941,-44.02746451346171,-46.205234868074925,-42.99619486662224,-33.10158658164637,-30.08253434192793,-26.845316958822448,-19.871157996773906,-17.293993791280045,-15.940067144479748,-24.430370410621926,-45.6508552497463,-48.85684605695835,-40.131670905402515,-29.93261791644175,-23.273884779525908,-25.22115052208648,-30.841040321240747,-33.32495010535225,-31.06963051363925,-27.9036135019371,-29.34736882813005,-39.78089491827313,-37.748972277453774,-31.388586151829138,-25.996810240179478,-30.73161610942257,-38.22118981259256,-44.796233821786146,-43.344723679702035,-28.283302327061058,-23.870271839058123,-26.22998759599797,-32.32394478521039,-36.66884335607903,-28.07825724566553,-25.35646147107158,-31.507308129792843,-39.461214885217196,-40.62020635642209,-38.79714940206981,-40.32382872228051,-46.069243689075115,-48.34879436983055,-49.55255756938178,-49.89807398915548,-50.14066797425494,-50.19193245212685,-50.80791112956736,female_angry
-49.39945824612557,-48.92498721561755,-47.54274527010323,-45.43287706344507,-43.752636917627306,-42.68083311282953,-42.95218166820586,-43.04713832729695,-40.69262467951087,-41.19932916104139,-45.346271746483175,-30.309599160441,-23.62551471832686,-24.280401027346684,-28.387195590207504,-38.284079145830965,-46.974826603342585,-44.32675214216152,-30.283443937395678,-26.280775581678316,-29.983756973226654,-36.30059348342787,-39.731758720831415,-40.651132937188436,-42.54959115814608,-41.9494569021302,-38.45289822610383,-27.9695841870356,-27.37095999203145,-34.66658656914191,-36.737361682301085,-30.950286369738176,-32.095407238892385,-39.65598082052627,-48.943293249164064,-47.59498283936542,-45.89208787302263,-42.009255874783484,-36.37224144475307,-40.485222158944296,-46.08133352742149,-45.87645904514897,-31.317330509012873,-18.169456538345994,-13.777271123547251,-18.12411429022253,-24.966938813263468,-27.501406883956502,-33.60092519386521,-34.721728441208136,-35.074110874820235,-36.99722538706575,-37.61892664905237,-32.263372279495705,-30.11077582011211,-32.58752109482612,-38.85076977888723,-38.098985525351736,-36.90844434596535,-36.41150719054327,-39.512009363102806,-43.966733164649604,-46.14909275018686,-48.1693138507033,-47.946599871620045,female_angry
-52.110736855006685,-51.98185398690653,-51.9840660097506,-51.95002014476027,-51.35623860453525,-51.141143220121144,-50.22416454809692,-48.74580442027768,-46.73567866385335,-44.651861241388815,-39.69614494588229,-36.62373177663554,-30.713578249876313,-28.810549650046173,-26.289389235464462,-29.954610176713285,-33.433386429952016,-32.89702022707498,-37.94169927185632,-44.55014373195099,-44.39082423781155,-47.50169124442404,-50.858484249494985,-53.34716795263817,-46.460770225356605,-40.571189199736445,-37.288335408639725,-37.76002578543057,-36.829550180491054,-36.1346847359542,-41.03078221772939,-37.308017588987695,-34.272486022553096,-37.54321520295505,-40.77538542693948,-44.69896558989922,-45.417773653295775,-43.218782963629664,-33.928609815188466,-28.48121988586938,-29.832239964223547,-34.41033947969134,-36.21585776049159,-40.649156303689566,-45.15215909860919,-45.249087133360604,-46.06166948082403,-35.29068287534931,-31.43955533555656,-34.612951561845975,-36.1639938241315,-35.92388982645687,-35.66386359444484,-39.860036802688995,-47.34851967456508,-48.44751665323066,-48.067904503521945,-46.12134072129383,-45.53404395615375,-48.911099489050684,-50.565479235127754,-50.74459824472023,-50.62901805913775,-50.69917908672702,-50.86691326671552,female_angry
-48.21907769015782,-49.07351134885118,-50.51143671395419,-50.19630122639833,-50.023032418741096,-50.743784482102456,-49.67411257910952,-47.786724866891944,-46.11319437204058,-45.219402482406494,-40.61133526644661,-41.12813629118928,-37.94307107036469,-27.367385219821664,-25.300997205320453,-26.648218577018483,-25.052079729155373,-22.793457643156373,-23.44675271697058,-28.15547417695945,-35.59204130901879,-40.798842354507045,-31.63773487000764,-25.85223539554551,-26.114790911052044,-30.26554081518691,-36.843507451977864,-33.8912822209703,-23.93293453912394,-23.814627692779993,-25.85753972712467,-28.45173673275684,-24.846308106517082,-30.257395546695907,-37.22918706500617,-42.512589498054595,-45.94901598234629,-38.48456198581024,-29.356792171048717,-28.096305538668187,-31.17989962037679,-36.183516400874296,-37.22656234987858,-37.247483660213234,-37.11644738784105,-39.98029856408808,-32.66835401556327,-29.963196353051508,-36.34298896564657,-39.78139916560091,-38.485572967513605,-39.62179321595,-33.21465586924083,-29.984346973920005,-31.703972385947583,-33.50742780785256,-34.674734489805694,-36.17005983400567,-41.01871008090727,-45.392710866098405,-47.143463006974656,-47.655753572615986,-45.865308834574584,-45.86889336792062,-47.93060412128933,female_angry
-50.965574307788366,-50.86492940689704,-48.43632180148721,-46.44727903772207,-46.424839864451116,-45.468470829088965,-44.030270928300254,-42.769515335331754,-41.84217257773945,-44.01403148355745,-38.02004262975692,-24.68523944128342,-20.722816890647664,-27.05682794214197,-41.30878820474497,-46.569322156123356,-38.06829418496515,-36.17466115193159,-43.14361029846607,-34.13242286934753,-27.12931214881699,-29.541010497831653,-36.89171419501765,-37.83779155538041,-39.49898048265278,-43.13333481394656,-43.497383185151975,-43.03682736246351,-43.642248764473756,-48.364329466535374,-46.16950671457197,-40.483910605840485,-38.97988011734605,-29.24406242521932,-26.512966881973565,-33.05171930564719,-37.576407385063696,-38.77363795307719,-35.629763792963004,-33.539670630852235,-37.62487289095663,-41.15525740523798,-41.13383687514917,-42.96561330581877,-27.371270940464402,-21.55229253092635,-24.9294620992468,-30.517316270351063,-36.71616638295839,-47.86520654355616,-43.45107464278145,-43.66065107691002,-46.22735766459928,-45.507852959941,-47.91762634043151,-47.65972911816627,-44.72024841246305,-42.40667631921825,-39.17045663167874,-40.99267262701266,-45.39356000965688,-47.52322933526146,-49.317137772736906,-49.77095416589423,-48.92566393908151,female_angry
-48.74775832114497,-48.80935836247134,-48.882490789679146,-48.98536762316287,-48.934781103196656,-48.96697104290513,-49.032223922672266,-48.986417134656364,-48.41748686635918,-44.431999457765414,-42.7405859176054,-42.27489260693944,-40.37968928878752,-40.62521904728913,-42.31556924184824,-40.59673249978646,-41.30040369574923,-42.208824618203984,-36.659210016449215,-31.997386931507286,-32.88919878426119,-40.859602128697404,-46.07549717069316,-45.09149531230508,-39.32203813112588,-28.80830134110691,-27.26740206382518,-32.14685268582028,-41.77194680612842,-44.234305174642614,-46.917805417449934,-43.11790154151213,-33.889843714248144,-18.874024210592985,-17.722133287607303,-25.251626046984484,-32.85229515506332,-30.437280814821463,-27.959958592673214,-32.74923390094844,-33.24265393970906,-34.31655057669325,-37.83786558377717,-27.256843008014034,-24.593216899804055,-26.73816641326855,-31.72536514832278,-31.47537605272392,-27.359716949944207,-27.1586143741918,-33.63391802420085,-43.684091862532554,-43.41943154262325,-34.465153398153205,-34.43062904812538,-38.80001371921596,-38.286335085742394,-30.481333786828433,-30.60283085600702,-30.224786956976093,-33.500863421753195,-39.91145671744501,-39.481861922711,-41.69355819261955,-46.1777300135655,female_angry
-44.732727700137,-44.438252240554306,-44.69064552903275,-44.277305977214226,-42.50084798711741,-41.59536956319864,-40.982632746674874,-41.55621056433651,-42.35247512957203,-41.989879113399105,-42.08199549944956,-35.12513442170629,-28.006307719972916,-28.71134412741636,-34.282428514373855,-36.6697903836464,-35.733520027138255,-35.844021570566625,-37.617309520290796,-36.10629058289872,-36.57927494327741,-35.562493867577274,-33.17415097962124,-30.46460965611499,-32.78680995478898,-36.09189063143248,-37.48511474468482,-39.21809723122824,-41.20702447104874,-41.11362011752741,-43.308709006534855,-42.3908339845248,-39.91153840804247,-36.47651442889505,-28.3401145213306,-26.01975718091641,-30.614437532671598,-33.12537802015624,-35.59586432690933,-36.01043467351696,-37.54500693153672,-37.17868661574139,-33.13479248220767,-32.682187277640466,-29.99338637851205,-24.68504817099976,-21.804712155416837,-18.905900763060348,-21.528174408276126,-28.2649371712482,-25.932115882213473,-26.20232294210882,-31.204997031272303,-31.203189116401013,-29.204472075937623,-32.56229794992534,-41.09652546473733,-42.80931703291061,-43.145242252945266,-45.35909316161262,-44.62643324186493,-43.25368317895985,-44.47821334527622,-44.9679409642166,-45.14091712068253,female_happy
-33.48743368487276,-31.796305089831204,-31.61142922973032,-31.51218730262678,-31.047270449032332,-32.081563001519186,-31.474456991564175,-31.30570991605085,-23.808137062048175,-23.764001683513335,-31.674539237877713,-37.48407712158611,-33.61385815551686,-29.988410550231585,-24.85305795697753,-25.60808256217262,-27.778909151958153,-30.111245375147366,-31.24290189498241,-30.468001137643533,-29.38991968293628,-30.621025630067226,-32.71419242481461,-29.29065291907785,-25.13900146546218,-25.96659581912326,-33.674138753056674,-37.221781797529715,-39.93097378233324,-43.197124991773244,-34.07358320512055,-30.20398142416447,-31.369091640499658,-32.693547444862745,-34.86987387409545,-34.98173236169619,-28.43155424011264,-27.068168148990214,-32.375679348808916,-31.542655034540893,-27.187649234453424,-27.37839755079876,-29.49600418281488,-30.31693750672819,-30.458177723476318,-29.92587173881522,-26.853214203182446,-27.229658863276647,-28.929319170044508,-27.82015275786671,-29.486265159584885,-33.091478799724214,-37.27100690620657,-39.60266140379555,-39.47748953627143,-40.48170565249208,-40.877012142898856,-40.07180896142575,-40.297510534067754,-39.81461788181293,-39.56616526210923,-40.632572070665816,-39.889702063250326,-40.14090341866946,-40.150023163197595,female_happy
-43.243860953225,-42.5489755886575,-42.33220103731851,-40.54298846901494,-40.43959886769558,-41.0675470912712,-42.29773168860158,-43.64486965152563,-43.20142916665418,-42.455645012654244,-40.09449602414555,-41.11406993747476,-33.73906630377364,-19.851059819723716,-16.94170731618625,-21.54571113685633,-24.691234481182406,-27.5599320454352,-28.892563841770883,-28.365647857712226,-27.65959453332868,-31.8040637917477,-36.8810085419711,-36.08573372548214,-32.93143965658367,-32.802401507291265,-33.65375171066135,-34.1419699031161,-31.76283233038464,-30.951298201567685,-30.8249426653779,-28.77414100995275,-28.365808163746383,-31.76884430994824,-33.17347922988561,-31.195541951914567,-33.50880917530064,-34.342833389071785,-37.07225540324437,-39.4065096718578,-39.13866676357647,-37.14928136149961,-36.68046493209942,-36.19272379989848,-35.43430131659561,-34.83751001419235,-28.76441301336129,-27.229342086231718,-30.25804399113002,-32.73645240595331,-34.408711844500004,-38.604851716913416,-38.565617302487574,-38.88522779478549,-38.11335406417891,-37.79688283701557,-36.980428939675576,-33.800643786951646,-30.378725662072007,-31.395763432307017,-30.981374615181686,-32.6647799688705,-38.07867045248296,-38.98065174942512,-36.46369507077183,female_happy
-43.6777049860688,-42.73190630225794,-42.153100406771465,-40.79305522735771,-39.994390432457564,-40.66478485442141,-42.1777889866267,-41.10994417826497,-38.95470475887498,-36.57652830114435,-33.40398923690055,-32.18070152433962,-33.45272899929144,-30.51427052733858,-30.22262227329535,-23.640568999194958,-23.857743413993077,-24.593450815318015,-19.795277135162884,-19.343171073801678,-23.54726467672201,-26.35483217102683,-31.265967105341346,-33.91973603673041,-32.29725578365103,-27.6434166056842,-25.792654834044892,-21.83250607280041,-23.715738333499765,-33.66604219417645,-37.583695334080225,-23.879613684035682,-19.117502806072046,-23.051920354434774,-30.522465159778967,-37.278035737107295,-35.98167000354534,-38.58910514144789,-41.67430237296602,-40.92108874362343,-39.307234790142275,-34.944031951100484,-34.47378441712629,-38.447072802916075,-39.27032778965402,-40.40123259643038,-38.63525579433986,-38.23970837002168,-34.01979337218956,-34.72348108168979,-31.398678715418896,-29.83937477861534,-33.36845914525149,-26.564436729960434,-25.83233773975996,-31.119579409277968,-32.45799062943775,-36.07534957011905,-35.279266344016875,-34.052291775589644,-35.9012506989719,-36.54255873245854,-37.02881123214909,-36.018003525244325,-35.67507914323049,female_happy
-43.80894420815674,-42.693259568790225,-41.39711815378741,-39.3060269860181,-38.38810112260616,-37.84776101539022,-38.21350580614565,-37.554616318673624,-36.85296233997384,-39.51324402111608,-32.93939232694279,-30.19030581765041,-31.838403779321666,-32.991916906978105,-30.856675085288067,-30.225107900617203,-30.717818674098908,-34.23363202440494,-31.222222496577924,-31.336457597404486,-36.175207743178234,-35.15898857030638,-33.21936141024678,-33.08876001481774,-34.084799691744145,-35.23414033127022,-40.56385294438685,-35.82156915222309,-29.685506482165405,-28.716474871094707,-29.277223875853164,-29.484606405204907,-30.637314987872863,-34.38784374874311,-34.096454117218904,-33.47050421214093,-32.908583022742604,-33.29076115696251,-34.90997542422903,-31.80770895048734,-32.09977973676052,-37.595725368658684,-31.342935366259173,-23.90834491101284,-25.800218430929053,-29.528318349714525,-32.435325729206056,-39.57334743418838,-37.81751038951354,-35.78446467491096,-35.51391261222453,-35.79278249488739,-36.409613839848554,-36.697068761475784,-34.35852944694282,-30.911464003822672,-32.708637978819525,-39.149198812783986,-41.53750598008008,-42.731047991809675,-41.920776177074124,-42.88412138195052,-42.864017454943074,-42.0623968325707,-38.977032266291715,female_happy
-37.5115942493799,-38.34380682911095,-40.35416552198269,-40.03110426434706,-39.4391637111131,-37.74143441462366,-34.26668240887982,-31.811305226918396,-30.924709090441482,-36.630403937525365,-35.56244460749214,-37.14537907936263,-31.400789251977805,-28.384513189718675,-24.831852050384995,-31.030475274228877,-34.38567516610432,-35.33310880552537,-36.15226893389148,-29.247871513346563,-23.751027348252123,-27.77225423009276,-34.5958225088036,-31.831402276619347,-32.11908658471376,-35.52906865836137,-37.359045822585934,-39.554972893832236,-43.222913619537934,-41.0228952168972,-39.32497354695525,-30.063369894054492,-23.463190565081838,-24.830854973861076,-26.596321946560163,-31.632845239454692,-30.63913718432425,-30.086922870170774,-34.75923287247532,-39.94468054919984,-41.783552884761235,-39.7264214598364,-40.08052852520531,-41.84474744138962,-36.42428092084146,-33.69443436503925,-34.451424431176896,-33.590655641017875,-36.86553805542165,-41.63080152899335,-40.92997935337272,-40.04755610310019,-38.67486491744418,-39.51516930615639,-40.39661843446624,-40.27472848834121,-40.39904214405048,-41.686551416661686,-42.07734782124617,-41.54191517421403,-40.241338530572634,-39.9242603477625,-40.601182488555914,0.0,0.0,female_happy
-32.26705976225346,-32.59273984407068,-32.480974789179676,-33.447601735447684,-33.93923977056792,-33.71305037573432,-34.07309195047702,-34.97539928099895,-35.702790483962936,-31.08834333536855,-22.068828033454164,-21.291158533967398,-26.12877146374834,-27.354021002860545,-25.510566053372834,-24.294268728669945,-25.798394670134652,-27.97126254558752,-25.608218730954214,-26.718727873514467,-30.040559205322918,-28.582573400494503,-26.28104953099201,-25.707342420020158,-26.24322848551842,-27.519047580485992,-28.01633617034147,-28.971622923627134,-27.056237409252688,-27.958855641998987,-28.55186659154901,-32.18340372555822,-34.21650619281307,-34.875943264896286,-36.68826559200049,-35.56411002521272,-32.80226663905469,-25.84784138533737,-20.817950528624348,-21.406823454841007,-25.20277739074374,-26.266874046057673,-26.063160775283265,-25.648409038816308,-26.86312791213805,-26.40087852297045,-25.144648182889668,-26.199080988537364,-24.870181169744974,-24.4039477253825,-24.265488247677425,-22.622155852001015,-24.534678561575138,-26.725743533641012,-23.42202687128694,-24.388528160942506,-23.703413790957605,-24.849754033341753,-29.199611518738667,-31.620452355413853,-34.23830851111568,-35.4003598325253,-36.367313620809526,-35.57969658963356,-34.698610013116905,female_calm
-37.67031275087547,-37.82647576352494,-36.8980204324376,-37.31339055211836,-37.59367371001929,-38.12286390126446,-40.00722248262901,-40.15286049652588,-39.3219251806335,-39.02494193625615,-39.185728028443854,-39.115740090900914,-39.008777864403925,-35.15378089232477,-33.1768079519262,-28.496837674787898,-24.28637830967027,-28.016220187393778,-33.43528073012384,-36.00137859457318,-34.49185035381427,-34.883896632985994,-30.899929430119837,-29.75570947941913,-30.133496166536922,-31.91852659768161,-33.49842565647306,-35.735010637580906,-36.282776412417874,-34.40010305957324,-30.540014061890012,-28.778648060905102,-29.93952550809216,-33.3717046562368,-29.711732201169994,-27.147894155343693,-27.881706735657982,-32.69694031365203,-33.36539353211521,-32.97814474653084,-37.13192383295393,-35.50243363913333,-31.87268896620185,-33.29257260309287,-36.28290936783681,-37.210042843859995,-37.23121158656107,-23.841180264754144,-18.777039752358316,-22.455784710491482,-26.901071009599587,-24.66866522649945,-22.638524395031347,-23.08168154383126,-24.266224166495793,-26.43562457794682,-27.41476393847572,-29.127037743620217,-27.133467257433967,-25.40983399727657,-26.667467600922546,-28.39550762356523,-31.101605336164045,-32.288179523806946,-33.35343132759478,female_calm
-40.83270430612136,-41.12947188130114,-41.85491789688195,-41.02640825799488,-40.87168825454247,-41.16352575621455,-38.49509801018449,-39.77185955923067,-43.264624889229836,-41.76646148653995,-38.36928016410057,-39.206368061561484,-37.29882796009425,-32.73054306976942,-19.754573371752905,-16.064784471905643,-16.442483287531786,-17.77405960265598,-25.24829147987488,-29.515201162752444,-31.28043101107632,-35.736111840072276,-39.80746562588364,-35.65882082427176,-35.26897183431378,-36.656170283810006,-39.6753000352246,-37.94180756221492,-34.26412498688724,-34.149876749610314,-29.653156638946896,-28.119028524938702,-29.854710377099806,-32.77897110807079,-34.21173347196626,-35.07960114968009,-34.436392715552856,-35.70809049930522,-35.75144861573134,-35.82795922320936,-35.27024330415079,-34.728328447239306,-36.1508508120545,-36.00355808499278,-33.595015895307284,-27.845589055375555,-27.821467042568493,-32.51486445222805,-35.263245848569454,-35.583166220850835,-33.71377081667448,-36.22637451489872,-37.61501223023655,-37.05425250983039,-35.731362357756105,-33.422520095355026,-32.7984068037037,-30.055599993170325,-30.724629136205902,-35.53266493573531,-38.99519358078401,-37.754963501570174,-37.57557527310658,-34.471790926893775,-36.758231183336946,female_calm
-40.41308829218068,-40.68290943748991,-40.93434661319252,-37.78384598202445,-34.25311091373611,-35.06023808314174,-34.48860572698909,-32.96531255801282,-32.464291058114505,-33.23330286495463,-26.706595347165873,-20.598102895867456,-22.110123963590468,-22.580803741599446,-15.48114233797001,-14.096507589065018,-17.963675187161883,-23.68427588641635,-26.301748027523615,-26.648181872386292,-26.708557730201072,-27.46685938141927,-28.91292000034967,-30.79812264345602,-32.24672335500605,-18.80103853601116,-15.731371702936242,-19.155213894275885,-24.89539157652024,-31.22537216295666,-32.21428398606723,-35.04636647873486,-36.179585547353504,-30.31065287873251,-28.958186788186595,-31.0024658306465,-32.35857622059495,-31.30866633311852,-29.01559277668372,-29.890564322364714,-24.684817480618445,-24.033136978495797,-27.168209367080014,-25.556452765528693,-27.12171423431045,-26.922052711340065,-21.263303576348115,-23.12681011820725,-27.872273854304282,-29.114485586709108,-29.25714488581369,-30.804925214683177,-31.715064056339617,-33.81561868438586,-35.243300584560075,-31.626252887624307,-29.54379033601372,-29.30361522998801,-29.28398472745429,-31.06574234960652,-34.98947536590843,-38.27731919729476,-38.4841820343206,-36.377645364119864,-35.08470768115894,female_calm
